i0,i2,textstring
18,12,"when that it swowned next, for lakke of blood."
18,13,a longe while to wayten hir she stood
18,14,till atte laste she spak in this manere 
18,15,"un-to the hauk, as ye shul after here."
18,0,
18,1,"'what is the cause, if it be for to telle,"
18,2,that ye be in this furial pyne of helle?' 
18,3,quod canacee un-to this hauk above.
18,4,'is this for sorwe of deeth or los of love? 
18,5,"for, as i trowe, thise ben causes two"
18,6,that causen moost a gentil herte wo;
18,7,of other harm it nedeth nat to speke.
18,8,"for ye your-self upon your-self yow wreke,"
18,9,"which proveth wel, that either love or drede "
18,10,"mot been encheson of your cruel dede,"
18,11,sin that i see non other wight yow chace.
18,12,"for love of god, as dooth your-selven grace "
18,13,or what may ben your help; for west nor eest
18,14,ne sey i never er now no brid ne beest 
18,15,that ferde with him-self so pitously.
18,16,"ye slee me with your sorwe, verraily;"
18,17,i have of yow so gret compassioun.
18,18,"for goddes love, com fro the tree adoun;"
18,19,"and, as i am a kinges doghter trewe, "
18,20,if that i verraily the cause knewe
18,21,"of your disese, if it lay in my might,"
18,22,"i wolde amende it, er that it were night, "
18,23,as wisly helpe me gret god of kinde!
18,24,and herbes shal i right y-nowe y-finde 
18,25,to hele with your hurtes hastily.'
18,0,
18,1,tho shrighte this faucon more pitously
18,2,"than ever she dide, and fil to grounde anoon,"
18,3,"and lyth aswowne, deed, and lyk a stoon,"
18,4,til canacee hath in hir lappe hir take 
18,5,un-to the tyme she gan of swough awake.
18,6,"and, after that she of hir swough gan breyde,"
18,7,right in hir haukes ledene thus she seyde:— 
18,8,"'that pitee renneth sone in gentil herte,"
18,9,"feling his similitude in peynes smerte, "
18,10,"is preved al-day, as men may it see,"
18,11,as wel by werk as by auctoritee;
18,12,for gentil herte kytheth gentillesse.
18,13,"i see wel, that ye han of my distresse"
18,14,"compassioun, my faire canacee, "
18,15,of verray wommanly benignitee
18,16,that nature in your principles hath set.
18,17,"but for non hope for to fare the bet, "
18,18,"but for to obeye un-to your herte free,"
18,19,"and for to maken other be war by me, "
18,20,"as by the whelp chasted is the leoun,"
18,21,"right for that cause and that conclusioun,"
18,22,"whyl that i have a leyser and a space,"
18,23,"myn harm i wol confessen, er i pace.'"
18,24,"and ever, whyl that oon hir sorwe tolde, "
18,25,"that other weep, as she to water wolde,"
18,26,til that the faucon bad hir to be stille;
18,27,"and, with a syk, right thus she seyde hir wille. "
18,0,
18,1,'ther i was bred allas! that harde day!
18,2,and fostred in a roche of marbul gray 
18,3,"so tendrely, that nothing eyled me,"
18,4,"i niste nat what was adversitee,"
18,5,til i coude flee ful hye under the sky.
18,6,"tho dwelte a tercelet me faste by,"
18,7,that semed welle of alle gentillesse; 
18,8,"al were he ful of treson and falsnesse,"
18,9,"it was so wrapped under humble chere,"
18,10,"and under hewe of trouthe in swich manere, "
18,11,"under plesance, and under bisy peyne,"
18,12,"that no wight coude han wend he coude feyne, "
18,13,so depe in greyn he dyed his coloures.
18,14,right as a serpent hit him under floures
18,15,"til he may seen his tyme for to byte,"
18,16,"right so this god of love, this ypocryte,"
18,17,"doth so his cerimonies and obeisaunces, "
18,18,and kepeth in semblant alle his observances
18,19,that sowneth in-to gentillesse of love.
18,20,"as in a toumbe is al the faire above, "
18,21,"and under is the corps, swich as ye woot,"
18,22,"swich was this ypocryte, bothe cold and hoot, "
18,23,"and in this wyse he served his entente,"
18,24,that save the feend non wiste what he mente.
18,25,"til he so longe had wopen and compleyned,"
18,26,"and many a yeer his service to me feyned,"
18,27,"til that myn herte, to pitous and to nyce, "
18,28,"al innocent of his crouned malice,"
18,29,"for-fered of his deeth, as thoughte me,"
18,30,"upon his othes and his seuretee, "
18,31,"graunted him love, on this condicioun,"
18,32,that evermore myn honour and renoun 
18,33,"were saved, bothe privee and apert;"
18,34,"this is to seyn, that, after his desert,"
18,35,i yaf him al myn herte and al my thoght—
18,36,"god woot and he, that otherwyse noght—"
18,37,and took his herte in chaunge for myn for ay. 
18,38,"but sooth is seyd, gon sithen many a day,"
18,39,"""a trew wight and a theef thenken nat oon."""
18,40,"and, whan he saugh the thing so fer y-goon, "
18,41,"that i had graunted him fully my love,"
18,42,"in swich a gyse as i have seyd above, "
18,43,"and yeven him my trewe herte, as free"
18,44,as he swoor he his herte yaf to me;
18,45,"anon this tygre, ful of doublenesse,"
18,46,"fil on his knees with so devout humblesse,"
18,47,"with so heigh reverence, and, as by his chere, "
18,48,"so lyk a gentil lovere of manere,"
18,49,"so ravisshed, as it semed, for the ioye,"
18,50,"that never iason, ne parys of troye, "
18,51,"iason? certes, ne non other man,"
18,52,"sin lameth was, that alderfirst bigan "
18,53,"to loven two, as writen folk biforn,"
18,54,"ne never, sin the firste man was born,"
18,55,"ne coude man, by twenty thousand part,"
18,56,countrefete the sophimes of his art;
18,57,"ne were worthy unbokele his galoche, "
18,58,"ther doublenesse or feyning sholde approche,"
18,59,ne so coude thanke a wight as he did me!
18,60,his maner was an heven for to see 
18,61,"til any womman, were she never so wys;"
18,62,so peynted he and kembde at point-devys 
18,63,as wel his wordes as his contenaunce.
18,64,"and i so lovede him for his obeisaunce,"
18,65,"and for the trouthe i demed in his herte,"
18,66,"that, if so were that any thing him smerte,"
18,67,"al were it never so lyte, and i it wiste, "
18,68,"me thoughte, i felte deeth myn herte twiste."
18,69,"and shortly, so ferforth this thing is went,"
18,70,that my wil was his willes instrument; 
18,71,"this is to seyn, my wil obeyed his wil"
18,72,"in alle thing, as fer as reson fil, "
18,73,keping the boundes of my worship ever.
18,74,"ne never hadde i thing so leef, ne lever,"
18,75,"as him, god woot! ne never shal na-mo."
18,0,
18,1,"this lasteth lenger than a yeer or two,"
18,2,that i supposed of him noght but good. 
18,3,"but fynally, thus atte laste it stood,"
18,4,that fortune wolde that he moste twinne
18,5,out of that place which that i was inne. 
18,6,"wher me was wo, that is no questioun;"
18,7,i can nat make of it discripcioun; 
18,8,"for o thing dar i tellen boldely,"
18,9,i knowe what is the peyne of deth ther-by;
18,10,swich harm i felte for he ne mighte bileve.
18,11,"so on a day of me he took his leve,"
18,12,"so sorwefully eek, that i wende verraily "
18,13,"that he had felt as muche harm as i,"
18,14,"whan that i herde him speke, and saugh his hewe."
18,15,"but nathelees, i thoughte he was so trewe, "
18,16,and eek that he repaire sholde ageyn
18,17,"with-inne a litel whyle, sooth to seyn; "
18,18,and reson wolde eek that he moste go
18,19,"for his honour, as ofte it happeth so,"
18,20,"that i made vertu of necessitee,"
18,21,"and took it wel, sin that it moste be."
18,22,"as i best mighte, i hidde fro him my sorwe, "
18,23,"and took him by the hond, seint iohn to borwe,"
18,24,"and seyde him thus: ""lo, i am youres al;"
18,25,"beth swich as i to yow have been, and shal."" "
18,26,"what he answerde, it nedeth noght reherce,"
18,27,"who can sey bet than he, who can do werse? "
18,28,"whan he hath al wel seyd, thanne hath he doon."
18,29,"""therfor bihoveth him a ful long spoon"
18,30,"that shal ete with a feend,"" thus herde i seye."
18,31,"so atte laste he moste forth his weye,"
18,32,"and forth he fleeth, til he cam ther him leste. "
18,33,"whan it cam him to purpos for to reste,"
18,34,"i trowe he hadde thilke text in minde,"
18,35,"that ""alle thing, repairing to his kinde, "
18,36,"gladeth him-self""; thus seyn men, as i gesse;"
18,37,"men loven of propre kinde newfangelnesse, "
18,38,as briddes doon that men in cages fede.
18,39,"for though thou night and day take of hem hede,"
18,40,"and strawe hir cage faire and softe as silk,"
18,41,"and yeve hem sugre, hony, breed and milk,"
18,42,"yet right anon, as that his dore is uppe, "
18,43,"he with his feet wol spurne adoun his cuppe,"
18,44,and to the wode he wol and wormes ete;
18,45,"so newefangel been they of hir mete, "
18,46,and loven novelryes of propre kinde;
18,47,no gentillesse of blood ne may hem binde. 
18,48,"so ferde this tercelet, allas the day!"
18,49,"though he were gentil born, and fresh and gay,"
18,50,"and goodly for to seen, and humble and free,"
18,51,"he saugh up-on a tyme a kyte flee,"
18,52,"and sodeynly he loved this kyte so, "
18,53,"that al his love is clene fro me ago,"
18,54,and hath his trouthe falsed in this wyse;
18,55,"thus hath the kyte my love in hir servyse, "
18,56,and i am lorn with-outen remedye!'
18,57,"and with that word this faucon gan to crye, "
18,58,and swowned eft in canaceës barme.
18,0,
18,1,"greet was the sorwe, for the haukes harme,"
18,2,that canacee and alle hir wommen made;
18,3,they niste how they mighte the faucon glade.
18,4,"but canacee hom bereth hir in hir lappe, "
18,5,"and softely in plastres gan hir wrappe,"
18,6,ther as she with hir beek had hurt hir-selve.
18,7,now can nat canacee but herbes delve 
18,8,"out of the grounde, and make salves newe"
18,9,"of herbes precious, and fyne of hewe, "
18,10,to helen with this hauk; fro day to night
18,11,she dooth hir bisinesse and al hir might.
18,12,"and by hir beddes heed she made a mewe,"
18,13,"and covered it with veluëttes blewe,"
18,14,in signe of trouthe that is in wommen sene. 
18,15,"and al with-oute, the mewe is peynted grene,"
18,16,"in which were peynted alle thise false foules,"
18,17,"as beth thise tidifs, tercelets, and oules, "
18,18,"right for despyt were peynted hem bisyde,"
18,19,"and pyes, on hem for to crye and chyde. "
18,0,
18,1,thus lete i canacee hir hauk keping;
18,2,"i wol na-more as now speke of hir ring,"
18,3,til it come eft to purpos for to seyn
18,4,how that this faucon gat hir love ageyn
18,5,"repentant, as the storie telleth us, "
18,6,"by mediacioun of cambalus,"
18,7,"the kinges sone, of whiche i yow tolde."
18,8,but hennes-forth i wol my proces holde 
18,9,"to speke of aventures and of batailles,"
18,10,that never yet was herd so grete mervailles. 
18,0,
18,1,"first wol i telle yow of cambinskan,"
18,2,that in his tyme many a citee wan;
18,3,"and after wol i speke of algarsyf,"
18,4,"how that he wan theodora to his wyf,"
18,5,"for whom ful ofte in greet peril he was, "
18,6,ne hadde he ben holpen by the stede of bras;
18,7,"and after wol i speke of cambalo,"
18,8,that faught in listes with the bretheren two 
18,9,"for canacee, er that he mighte hir winne."
18,10,and ther i lefte i wol ageyn biginne. 
18,0,
18,1,explicit secunda pars. incipit pars tercia.
18,0,
18,1,"appollo whirleth up his char so hye, t. om."
18,2,til that the god mercurius hous the slye— t. om.
18,0,
18,1,
18,0,
18,1,"here folwen the wordes of the frankelin to the squier, and the wordes of the host to the frankelin."
18,0,
18,1,"'in feith, squier, thou hast thee wel y-quit,"
18,2,"and gentilly i preise wel thy wit,'"
18,3,"quod the frankeleyn, 'considering thy youthe, "
18,4,"so feelingly thou spekest, sir, i allow the!"
18,5,"as to my doom, there is non that is here"
18,6,"of eloquence that shal be thy pere,"
18,7,"if that thou live; god yeve thee good chaunce,"
18,8,and in vertu sende thee continuaunce! 
18,9,for of thy speche i have greet deyntee.
18,10,"i have a sone, and, by the trinitee, "
18,11,"i hadde lever than twenty pound worth lond,"
18,12,"though it right now were fallen in myn hond,"
18,13,he were a man of swich discrecioun 
18,14,as that ye been! fy on possessioun
18,15,but-if a man be vertuous with-al.
18,16,"i have my sone snibbed, and yet shal,"
18,17,for he to vertu listeth nat entende;
18,18,"but for to pleye at dees, and to despende, "
18,19,"and lese al that he hath, is his usage."
18,20,and he hath lever talken with a page 
18,21,than to comune with any gentil wight
18,22,ther he mighte lerne gentillesse aright.'—
18,0,
18,1,"'straw for your gentillesse,' quod our host; "
18,2,"'what, frankeleyn? pardee, sir, wel thou wost"
18,3,that eche of yow mot tellen atte leste
18,4,"a tale or two, or breken his biheste.'"
18,0,
18,1,"'that knowe i wel, sir,' quod the frankeleyn;"
18,2,"'i prey yow, haveth me nat in desdeyn "
18,3,though to this man i speke a word or two.'
18,0,
18,1,'telle on thy tale with-outen wordes mo.' 
18,2,"'gladly, sir host,' quod he, 'i wol obeye"
18,3,un-to your wil; now herkneth what i seye.
18,4,i wol yow nat contrarien in no wyse 
18,5,as fer as that my wittes wol suffyse;
18,6,"i prey to god that it may plesen yow,"
18,7,than woot i wel that it is good y-now.'
18,0,
18,1,the prologe of the frankeleyns tale.
18,0,
18,1,thise olde gentil britons in hir dayes
18,2,"of diverse aventures maden layes, "
18,3,rymeyed in hir firste briton tonge;
18,4,"which layes with hir instruments they songe, "
18,5,or elles redden hem for hir plesaunce;
18,6,"and oon of hem have i in remembraunce,"
18,7,which i shal seyn with good wil as i can. 
18,0,
18,1,"but, sires, by-cause i am a burel man,"
18,2,at my biginning first i yow biseche
18,3,have me excused of my rude speche;
18,4,i lerned never rethoryk certeyn;
18,5,"thing that i speke, it moot be bare and pleyn. "
18,6,"i sleep never on the mount of pernaso,"
18,7,ne lerned marcus tullius cithero. 
18,8,"colours ne knowe i none, with-outen drede,"
18,9,"but swiche colours as growen in the mede,"
18,10,or elles swiche as men dye or peynte. 
18,11,colours of rethoryk ben me to queynte;
18,12,my spirit feleth noght of swich matere.
18,13,"but if yow list, my tale shul ye here."
18,0,
18,1,
19,0,
19,1,here biginneth the frankeleyns tale.
19,0,
19,1,"in armorik, that called is britayne,"
19,2,ther was a knight that loved and dide his payne 
19,3,to serve a lady in his beste wyse;
19,4,"and many a labour, many a greet empryse"
19,5,"he for his lady wroghte, er she were wonne."
19,6,"for she was oon, the faireste under sonne,"
19,7,"and eek therto come of so heigh kinrede, "
19,8,"that wel unnethes dorste this knight, for drede,"
19,9,"telle hir his wo, his peyne, and his distresse."
19,10,"but atte laste, she, for his worthinesse, "
19,11,"and namely for his meke obeysaunce,"
19,12,"hath swich a pitee caught of his penaunce, "
19,13,that prively she fil of his accord
19,14,"to take him for hir housbonde and hir lord,"
19,15,of swich lordshipe as men han over hir wyves;
19,16,"and for to lede the more in blisse hir lyves,"
19,17,"of his free wil he swoor hir as a knight, "
19,18,"that never in al his lyf he, day ne night,"
19,19,ne sholde up-on him take no maistrye
19,20,"agayn hir wil, ne kythe hir ialousye, "
